metric,period_month,period_date,org_code,org_name,total_patients,within_62d,breached_62d,compliance_rate
62d_combined,2025-08,2025-08-01,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,337.5,274.5,63.0,0.8133333333333334
62d_combined,2025-09,2025-09-01,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,353.5,269.0,84.5,0.7609618104667609
62d_combined,2023-10,2023-10-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,18.0,10.0,8.0,0.5555555555555556
62d_combined,2023-11,2023-11-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,26.5,12.5,14.0,0.4716981132075472
62d_combined,2023-12,2023-12-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,20.0,14.0,6.0,0.7
62d_combined,2024-01,2024-01-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,18.5,8.5,10.0,0.4594594594594595
62d_combined,2024-02,2024-02-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,31.0,11.5,19.5,0.3709677419354839
62d_combined,2024-03,2024-03-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,24.5,8.5,16.0,0.3469387755102041
62d_combined,2024-04,2024-04-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,39.0,10.5,28.5,0.2692307692307692
62d_combined,2024-05,2024-05-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,36.5,23.0,13.5,0.6301369863013698
62d_combined,2024-06,2024-06-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,24.5,20.0,4.5,0.8163265306122449
62d_combined,2024-07,2024-07-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,24.5,22.0,2.5,0.8979591836734694
62d_combined,2024-08,2024-08-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,19.5,14.5,5.0,0.7435897435897436
62d_combined,2024-09,2024-09-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,23.0,18.0,5.0,0.782608695652174
62d_combined,2024-10,2024-10-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,21.0,19.0,2.0,0.9047619047619048
62d_combined,2024-11,2024-11-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,18.0,15.5,2.5,0.8611111111111112
62d_combined,2024-12,2024-12-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,23.5,18.5,5.0,0.7872340425531915
62d_combined,2025-01,2025-01-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,19.5,18.0,1.5,0.9230769230769231
62d_combined,2025-02,2025-02-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,27.0,23.0,4.0,0.8518518518518519
62d_combined,2025-03,2025-03-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,24.5,21.5,3.0,0.8775510204081632
62d_combined,2025-04,2025-04-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,24.5,23.5,1.0,0.9591836734693877
62d_combined,2025-05,2025-05-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,38.5,38.5,0.0,1.0
62d_combined,2025-06,2025-06-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,27.0,21.5,5.5,0.7962962962962963
62d_combined,2025-07,2025-07-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,28.5,27.0,1.5,0.9473684210526315
62d_combined,2025-08,2025-08-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,22.5,20.0,2.5,0.8888888888888888
62d_combined,2025-09,2025-09-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,27.5,23.0,4.5,0.8363636363636363
62d_combined,2023-10,2023-10-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,1.0,1.0,0.0,1.0
62d_combined,2023-11,2023-11-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,0.5,0.5,0.0,1.0
62d_combined,2024-01,2024-01-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,1.0,1.0,0.0,1.0
62d_combined,2024-03,2024-03-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4.0,4.0,0.0,1.0
62d_combined,2024-04,2024-04-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5.0,5.0,0.0,1.0
62d_combined,2024-05,2024-05-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4.5,4.5,0.0,1.0
62d_combined,2024-06,2024-06-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,3.0,3.0,0.0,1.0
62d_combined,2024-07,2024-07-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5.0,5.0,0.0,1.0
62d_combined,2024-08,2024-08-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,2.0,1.0,1.0,0.5
62d_combined,2024-09,2024-09-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,2.0,2.0,0.0,1.0
62d_combined,2024-10,2024-10-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,2.0,2.0,0.0,1.0
62d_combined,2024-11,2024-11-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,0.5,0.5,0.0,1.0
62d_combined,2025-01,2025-01-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,1.0,1.0,0.0,1.0
62d_combined,2025-04,2025-04-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5.0,5.0,0.0,1.0
62d_combined,2025-05,2025-05-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,1.0,1.0,0.0,1.0
62d_combined,2025-06,2025-06-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,1.0,1.0,0.0,1.0
62d_combined,2025-07,2025-07-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,0.5,0.5,0.0,1.0
62d_combined,2025-08,2025-08-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,1.0,1.0,0.0,1.0
62d_combined,2025-09,2025-09-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,3.0,3.0,0.0,1.0
62d_combined,2023-10,2023-10-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,184.5,108.5,76.0,0.5880758807588076
62d_combined,2023-11,2023-11-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,189.0,114.0,75.0,0.6031746031746031
62d_combined,2023-12,2023-12-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,158.0,105.5,52.5,0.6677215189873418
62d_combined,2024-01,2024-01-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,169.0,97.5,71.5,0.5769230769230769
62d_combined,2024-02,2024-02-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,190.5,129.0,61.5,0.6771653543307087
62d_combined,2024-03,2024-03-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,166.5,124.5,42.0,0.7477477477477478
62d_combined,2024-04,2024-04-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,173.5,118.5,55.0,0.6829971181556196
62d_combined,2024-05,2024-05-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,172.0,121.5,50.5,0.7063953488372093
62d_combined,2024-06,2024-06-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,177.5,111.0,66.5,0.6253521126760564
62d_combined,2024-07,2024-07-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,204.5,147.0,57.5,0.7188264058679706
62d_combined,2024-08,2024-08-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,200.0,138.0,62.0,0.69
62d_combined,2024-09,2024-09-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,170.0,124.0,46.0,0.7294117647058823
62d_combined,2024-10,2024-10-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,185.5,128.5,57.0,0.692722371967655
62d_combined,2024-11,2024-11-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,170.0,117.5,52.5,0.6911764705882353
62d_combined,2024-12,2024-12-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,159.0,115.5,43.5,0.7264150943396226
62d_combined,2025-01,2025-01-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,171.5,94.5,77.0,0.5510204081632653
62d_combined,2025-02,2025-02-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,170.0,123.0,47.0,0.7235294117647059
62d_combined,2025-03,2025-03-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,168.0,118.5,49.5,0.7053571428571429
62d_combined,2025-04,2025-04-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,194.5,143.5,51.0,0.7377892030848329
62d_combined,2025-05,2025-05-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,157.5,106.5,51.0,0.6761904761904762
62d_combined,2025-06,2025-06-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,160.0,109.5,50.5,0.684375
62d_combined,2025-07,2025-07-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,168.5,126.0,42.5,0.7477744807121661
62d_combined,2025-08,2025-08-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,163.5,113.5,50.0,0.6941896024464832
62d_combined,2025-09,2025-09-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,175.0,112.0,63.0,0.64
62d_combined,2023-10,2023-10-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,147.5,97.0,50.5,0.6576271186440678
62d_combined,2023-11,2023-11-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,156.5,111.5,45.0,0.7124600638977636
62d_combined,2023-12,2023-12-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,132.0,92.5,39.5,0.7007575757575758
62d_combined,2024-01,2024-01-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,165.5,99.5,66.0,0.6012084592145015
62d_combined,2024-02,2024-02-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,122.0,84.0,38.0,0.6885245901639344
62d_combined,2024-03,2024-03-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,150.5,113.0,37.5,0.7508305647840532
62d_combined,2024-04,2024-04-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,153.5,109.5,44.0,0.7133550488599348
62d_combined,2024-05,2024-05-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,150.5,109.0,41.5,0.7242524916943521
62d_combined,2024-06,2024-06-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,145.0,106.0,39.0,0.7310344827586207
62d_combined,2024-07,2024-07-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,172.0,132.0,40.0,0.7674418604651163
62d_combined,2024-08,2024-08-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,165.5,132.5,33.0,0.8006042296072508
62d_combined,2024-09,2024-09-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,152.5,114.5,38.0,0.7508196721311475
62d_combined,2024-10,2024-10-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,166.5,135.5,31.0,0.8138138138138138
62d_combined,2024-11,2024-11-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,169.0,130.0,39.0,0.7692307692307693
62d_combined,2024-12,2024-12-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,150.0,114.5,35.5,0.7633333333333333
62d_combined,2025-01,2025-01-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,159.5,114.5,45.0,0.7178683385579937
62d_combined,2025-02,2025-02-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,149.0,109.5,39.5,0.7348993288590604
62d_combined,2025-03,2025-03-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,171.0,129.5,41.5,0.7573099415204678
62d_combined,2025-04,2025-04-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,187.5,135.5,52.0,0.7226666666666667
62d_combined,2025-05,2025-05-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,198.0,136.5,61.5,0.6893939393939394
62d_combined,2025-06,2025-06-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,194.5,144.5,50.0,0.7429305912596401
62d_combined,2025-07,2025-07-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,198.5,155.0,43.5,0.7808564231738035
62d_combined,2025-08,2025-08-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,183.5,141.5,42.0,0.771117166212534
62d_combined,2025-09,2025-09-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,207.0,155.5,51.5,0.751207729468599
62d_combined,2023-10,2023-10-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,252.0,162.5,89.5,0.6448412698412699
62d_combined,2023-11,2023-11-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,283.5,182.5,101.0,0.6437389770723104
62d_combined,2023-12,2023-12-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,222.5,149.0,73.5,0.6696629213483146
62d_combined,2024-01,2024-01-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,255.5,173.0,82.5,0.6771037181996086
62d_combined,2024-02,2024-02-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,240.5,151.5,89.0,0.6299376299376299
62d_combined,2024-03,2024-03-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,207.5,139.0,68.5,0.6698795180722892
62d_combined,2024-04,2024-04-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,219.0,147.0,72.0,0.6712328767123288
62d_combined,2024-05,2024-05-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,252.5,154.5,98.0,0.6118811881188119
62d_combined,2024-06,2024-06-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,214.0,137.0,77.0,0.6401869158878505
62d_combined,2024-07,2024-07-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,271.5,184.0,87.5,0.6777163904235728
62d_combined,2024-08,2024-08-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,266.5,171.0,95.5,0.6416510318949343
62d_combined,2024-09,2024-09-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,226.0,153.5,72.5,0.6792035398230089
62d_combined,2024-10,2024-10-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,258.0,169.5,88.5,0.6569767441860465
62d_combined,2024-11,2024-11-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,257.5,170.0,87.5,0.6601941747572816
62d_combined,2024-12,2024-12-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,250.0,171.0,79.0,0.684
62d_combined,2025-01,2025-01-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,284.5,180.0,104.5,0.632688927943761
62d_combined,2025-02,2025-02-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,232.0,155.0,77.0,0.6681034482758621
62d_combined,2025-03,2025-03-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,218.0,164.0,54.0,0.7522935779816514
62d_combined,2025-04,2025-04-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,218.5,147.0,71.5,0.6727688787185355
62d_combined,2025-05,2025-05-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,201.0,132.5,68.5,0.6592039800995025
62d_combined,2025-06,2025-06-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,241.0,174.5,66.5,0.7240663900414938
62d_combined,2025-07,2025-07-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,242.5,171.0,71.5,0.7051546391752578
62d_combined,2025-08,2025-08-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,240.0,181.0,59.0,0.7541666666666667
62d_combined,2025-09,2025-09-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,265.0,189.0,76.0,0.7132075471698113
62d_combined,2023-10,2023-10-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,241.5,161.0,80.5,0.6666666666666666
62d_combined,2023-11,2023-11-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,290.0,200.0,90.0,0.6896551724137931
62d_combined,2023-12,2023-12-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,280.5,181.5,99.0,0.6470588235294118
62d_combined,2024-01,2024-01-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,311.0,194.5,116.5,0.6254019292604501
62d_combined,2024-02,2024-02-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,297.0,193.5,103.5,0.6515151515151515
62d_combined,2024-03,2024-03-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,278.5,189.0,89.5,0.6786355475763016
62d_combined,2024-04,2024-04-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,309.5,206.0,103.5,0.6655896607431341
62d_combined,2024-05,2024-05-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,316.0,227.0,89.0,0.7183544303797469
62d_combined,2024-06,2024-06-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,300.0,218.5,81.5,0.7283333333333334
62d_combined,2024-07,2024-07-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,339.5,246.5,93.0,0.7260677466863034
62d_combined,2024-08,2024-08-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,317.5,243.0,74.5,0.7653543307086614
62d_combined,2024-09,2024-09-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,289.5,192.0,97.5,0.6632124352331606
62d_combined,2024-10,2024-10-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,339.0,239.0,100.0,0.7050147492625368
62d_combined,2024-11,2024-11-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,293.0,210.0,83.0,0.7167235494880546
62d_combined,2024-12,2024-12-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,288.0,191.5,96.5,0.6649305555555556
62d_combined,2025-01,2025-01-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,310.0,218.5,91.5,0.7048387096774194
62d_combined,2025-02,2025-02-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,250.5,168.0,82.5,0.6706586826347305
62d_combined,2025-03,2025-03-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,308.0,210.0,98.0,0.6818181818181818
62d_combined,2025-04,2025-04-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,325.5,222.0,103.5,0.6820276497695853
62d_combined,2025-05,2025-05-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,288.5,192.5,96.0,0.6672443674176777
62d_combined,2025-06,2025-06-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,320.5,200.5,120.0,0.625585023400936
62d_combined,2025-07,2025-07-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,371.0,247.0,124.0,0.6657681940700808
62d_combined,2025-08,2025-08-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,264.0,172.0,92.0,0.6515151515151515
62d_combined,2025-09,2025-09-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,306.5,206.0,100.5,0.6721044045676998
62d_combined,2023-10,2023-10-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,90.0,64.5,25.5,0.7166666666666667
62d_combined,2023-11,2023-11-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,117.0,77.0,40.0,0.6581196581196581
62d_combined,2023-12,2023-12-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,78.5,54.0,24.5,0.6878980891719745
62d_combined,2024-01,2024-01-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,98.0,68.5,29.5,0.6989795918367347
62d_combined,2024-02,2024-02-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,93.0,72.5,20.5,0.7795698924731183
62d_combined,2024-03,2024-03-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,93.5,79.5,14.0,0.8502673796791443
62d_combined,2024-04,2024-04-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,87.5,61.0,26.5,0.6971428571428572
62d_combined,2024-05,2024-05-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,110.5,79.0,31.5,0.7149321266968326
62d_combined,2024-06,2024-06-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,95.5,68.0,27.5,0.7120418848167539
62d_combined,2024-07,2024-07-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,138.5,111.5,27.0,0.8050541516245487
62d_combined,2024-08,2024-08-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,127.5,105.0,22.5,0.8235294117647058
62d_combined,2024-09,2024-09-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,136.0,113.5,22.5,0.8345588235294118
62d_combined,2024-10,2024-10-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,122.0,102.0,20.0,0.8360655737704918
62d_combined,2024-11,2024-11-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,120.0,90.0,30.0,0.75
62d_combined,2024-12,2024-12-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,121.0,102.0,19.0,0.8429752066115702
62d_combined,2025-01,2025-01-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,122.5,94.0,28.5,0.7673469387755102
62d_combined,2025-02,2025-02-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,133.5,111.0,22.5,0.8314606741573034
62d_combined,2025-03,2025-03-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,126.0,102.5,23.5,0.8134920634920635
62d_combined,2025-04,2025-04-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,128.5,109.0,19.5,0.8482490272373541
62d_combined,2025-05,2025-05-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,140.0,101.5,38.5,0.725
62d_combined,2025-06,2025-06-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,143.0,112.0,31.0,0.7832167832167832
62d_combined,2025-07,2025-07-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,132.0,112.0,20.0,0.8484848484848485
62d_combined,2025-08,2025-08-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,123.0,104.0,19.0,0.8455284552845529
62d_combined,2025-09,2025-09-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,133.0,102.5,30.5,0.7706766917293233
62d_combined,2023-10,2023-10-01,RCF,AIREDALE NHS FOUNDATION TRUST,65.5,47.0,18.5,0.7175572519083969
62d_combined,2023-11,2023-11-01,RCF,AIREDALE NHS FOUNDATION TRUST,81.5,65.5,16.0,0.803680981595092
62d_combined,2023-12,2023-12-01,RCF,AIREDALE NHS FOUNDATION TRUST,60.0,47.0,13.0,0.7833333333333333
62d_combined,2024-01,2024-01-01,RCF,AIREDALE NHS FOUNDATION TRUST,84.5,67.0,17.5,0.7928994082840237
62d_combined,2024-02,2024-02-01,RCF,AIREDALE NHS FOUNDATION TRUST,69.5,61.5,8.0,0.8848920863309353
62d_combined,2024-03,2024-03-01,RCF,AIREDALE NHS FOUNDATION TRUST,83.0,74.0,9.0,0.891566265060241
62d_combined,2024-04,2024-04-01,RCF,AIREDALE NHS FOUNDATION TRUST,72.5,59.0,13.5,0.8137931034482758
62d_combined,2024-05,2024-05-01,RCF,AIREDALE NHS FOUNDATION TRUST,90.0,75.0,15.0,0.8333333333333334
62d_combined,2024-06,2024-06-01,RCF,AIREDALE NHS FOUNDATION TRUST,62.0,53.5,8.5,0.8629032258064516
62d_combined,2024-07,2024-07-01,RCF,AIREDALE NHS FOUNDATION TRUST,80.0,67.0,13.0,0.8375
62d_combined,2024-08,2024-08-01,RCF,AIREDALE NHS FOUNDATION TRUST,78.5,68.5,10.0,0.8726114649681529
62d_combined,2024-09,2024-09-01,RCF,AIREDALE NHS FOUNDATION TRUST,76.5,59.5,17.0,0.7777777777777778
62d_combined,2024-10,2024-10-01,RCF,AIREDALE NHS FOUNDATION TRUST,81.0,67.0,14.0,0.8271604938271605
62d_combined,2024-11,2024-11-01,RCF,AIREDALE NHS FOUNDATION TRUST,63.0,51.5,11.5,0.8174603174603174
62d_combined,2024-12,2024-12-01,RCF,AIREDALE NHS FOUNDATION TRUST,80.0,69.5,10.5,0.86875
62d_combined,2025-01,2025-01-01,RCF,AIREDALE NHS FOUNDATION TRUST,86.0,66.5,19.5,0.7732558139534884
62d_combined,2025-02,2025-02-01,RCF,AIREDALE NHS FOUNDATION TRUST,68.0,54.0,14.0,0.7941176470588235
62d_combined,2025-03,2025-03-01,RCF,AIREDALE NHS FOUNDATION TRUST,80.0,66.0,14.0,0.825
62d_combined,2025-04,2025-04-01,RCF,AIREDALE NHS FOUNDATION TRUST,79.5,60.5,19.0,0.7610062893081762
62d_combined,2025-05,2025-05-01,RCF,AIREDALE NHS FOUNDATION TRUST,83.0,68.0,15.0,0.8192771084337349
62d_combined,2025-06,2025-06-01,RCF,AIREDALE NHS FOUNDATION TRUST,87.5,67.0,20.5,0.7657142857142857
62d_combined,2025-07,2025-07-01,RCF,AIREDALE NHS FOUNDATION TRUST,106.0,92.5,13.5,0.8726415094339622
62d_combined,2025-08,2025-08-01,RCF,AIREDALE NHS FOUNDATION TRUST,89.0,71.0,18.0,0.797752808988764
62d_combined,2025-09,2025-09-01,RCF,AIREDALE NHS FOUNDATION TRUST,62.0,52.5,9.5,0.8467741935483871
62d_combined,2024-06,2024-06-01,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,1.0,1.0,0.0,1.0
